安丘市雄鹰纤维素有限责任公司,安丘市雄鹰纤维素有限责任公司成立于1985年，是专业从事羧甲基纤维素钠（CMC）、聚阴离子纤维素（PAC）的生产、研发和销售的高新技术企业，年产能25000吨，公司通过了 ISO9001、HACCP 、HALAL 和 KOSHER认证。我司愿与国内外各界同仁志士竭诚合作，互惠互利，共创双赢。,羧甲基纤维素钠，Sodium Carboxymethyl Cellulose，羧甲基纤维素钠，Sodium Carboxymethyl Cellulose，羧甲基纤维素钠，Sodium Carboxymethyl Cellulose，羧甲基纤维素钠，Sodium Carboxymethyl Cellulose
海南椰国食品有限公司,"海南椰国食品有限公司始创于一九九六年十二月，位于海南省海口市秀英区白水塘省扶贫开发区内。是集科研、开发、生产、销售为一体的国家级高新技术企业，是被科技部直接挂牌的龙头企业“椰纤果技术创新中心”， 被农业部认定为“国家农产品加工技术研发专业分中心”。 多次承担国家科技支撑计划项目、 国家星火计划项目及海南省重点科技项目, 拥有自己优化的酷酸杆菌菌种库及生物发酵法生产细菌纤维素的核心技术。",椰纤果果酱，Product Categories Of Nata De Coco，蜜制椰纤果，sweetened nata de coco，椰丝和椰蓉，shredded coconut，蜜制椰纤果，Sugared Nata De Coco，果汁果酱球，fruit juice jam ball，果汁果酱球，JUICE JAM BALL，果汁果酱球，fruit juice jam ball，椰水椰乳，coconut water coconut milk，果汁果酱球，JUICE JAM BALL，蜜制椰纤果，SUGARED NATA DE COCO，蜜制椰纤果，SUGARED NATA DE COCO，果汁果酱球，JUICE JAM BALL，蜜制椰纤果，sweetened nata de coco，压缩椰纤果，Compressed Nata De Coco，椰纤果果酱，Product Categories Of Nata De Coco，蜜制椰纤果，Sugared Nata De Coco，谷物凝球，cereal ball，椰纤果果酱，Product Categories Of Nata De Coco，椰水，coconut water，蜜制椰纤果，Sugared Nata De Coco，压缩椰纤果，compressed nata de coco，椰纤果果酱，CELLULOSE RICH NATA DE COCO，椰丝和椰蓉，shredded coconut，椰纤果果酱，nata de coco jam，压缩椰纤果，compressed nata de coco，椰纤果果酱，nata de coco jam，压缩椰纤果，Compressed Nata De Coco，压缩椰纤果，Compressed Nata De Coco，椰纤果果酱，CELLULOSE RICH NATA DE COCO
徐州海成食品添加剂有限公司,徐州海成食品添加剂有限公司，是生产经营食品级磷酸盐制品的专业工厂。本公司拥有雄厚的技术力量，具有较强的新产品研制开发能力，积累了丰富的产品应用经验，我们将努力为食品加工行业开发更新型食品添加剂，并竭诚为其提供优质的技术服务。,复配水分保持剂，Compound water retention agent，复配水分保持剂，Compound water retention agent，复配水分保持剂，Compound water retention agent，复配水分保持剂，Compound water retention agent
润大食品科技（山东）有限公司,润大食品科技(山东)有限公司是一家以生产高质量食品防腐剂和饲料防腐剂为主的高新技术性企业。 公司聚焦打造行业知名品牌，致力于精研产品升级，先后推出丙酸钙、丙酸钠、乙酸钙，乙酸钠、苯甲酸钠等系列添加!剂，广泛用于烘焙糕点制作，肉制品、调味品酿制、饲料加工等领域。 公司严格执行HACCP、ISO管理体系，为客户创造价值，为社会创造财富。”与食品为伴，和健康生活同行”这是我们每一个润大人的责任;全体润大人将继续举全力服务于每一个客户!,丙酸钙，Calcium Propionate，乙酸钠，Sodium Acetate，苯甲酸钠，Sodium benzoate，丙酸钠，Sodium propionate，丙酸钠，Sodium Propionate，乙酸钙，Calcium Acetate，醋酸钙，Calcium acetate，醋酸钠，Sodium acetate，苯甲酸钠，Sodium Benzoate，丙酸钙，Calcium propionate
南京鑫诺生化有限公司,南京鑫诺生化有限公司成立于1992年，是一家集生产和经营于一体的企业，主营业务包括食品原料、化妆品原料及医药原料等,抗坏血酸，Ascorbic Acid，阿斯巴甜，Aspartame，苯甲酸钠，Sodium Benzoate，阿斯巴甜，Aspartame，山梨酸，Sorbic Acid，柠檬酸，Citric Acid，山梨酸，Sorbic Acid，柠檬酸，Citric Acid，柠檬酸，Citric Acid，抗坏血酸，Ascorbic Acid，苯甲酸钠，Sodium Benzoate，阿斯巴甜，Aspartame，抗坏血酸，Ascorbic Acid，山梨酸，Sorbic Acid，山梨酸，Sorbic Acid，谷朊粉，Wheat Gluten，谷朊粉，Wheat Gluten，阿斯巴甜，Aspartame，谷朊粉，Wheat Gluten，谷朊粉，Wheat Gluten，柠檬酸，Citric Acid，苯甲酸钠，Sodium Benzoate，苯甲酸钠，Sodium Benzoate，抗坏血酸，Ascorbic Acid
浙江省仙居亚细亚肌醇厂,浙江省仙居亚细亚肌醇厂是我国专业生产肌醇行业中，建厂最早、质量最好、工艺最新的大型企业，并严格按照国家食品管理局所规定的食品添加剂标准进行生产。,肌醇，INOSITOL，肌醇，I NOS I TOL，肌醇，I NOS I TOL，肌醇，INOSITOL，肌醇，INOSITOL
江西恒顶食品有限公司,江西恒顶食品有限公司位于江西省丰城市高新技术产业园区，公司创办于2006年，为农业产业化国家重点龙头企业、国家高新技术企业。公司主要产品有大米糖浆、大米蛋白粉、大米蛋白肽、植脂末、淡奶、冰淇淋奶浆等。,植脂末，NON DAIRY CREAMER，植脂末，NON DAIRY CREAMER，大米糖浆，RICE SYRUP，大米蛋白，RICE PROTEIN，植脂末，NON DAIRY CREAMER，大米蛋白，rice protein，大米蛋白粉，RICE PROTEIN，植脂末，Non dairy creamer，大米糖浆，RICE SYRUP，大米蛋白肽，RICE PROTEIN PEPTIDE，大米蛋白，RICE PROTEIN，大米蛋白粉，RICE PROTEIN
广州美晨科技实业有限公司,做蛋糕，不仅只有蛋糕油。广州美晨首发的泡立达R 复配起泡剂 复配糕点乳化剂粉(系列)，采用综合乳化剂载体化工艺制作而成，以强化水溶、分散、可预拌混合的粉末状态，呈现在用户眼前。该系列产品提高液体、半固体、不饱和、有机酸乳化剂的使用性能，补足了多种低熔点乳化剂无法干混的短板。在蛋糕预拌粉、冰淇淋预拌粉、奶油粉、糕点改良领域提供改进助力，为国内、东南亚及欧美市场提供多元选择，是有效提高充气、持气、稳定泡末效果，乳化油脂、抗淀粉老化、改善组织结构的综合型工具。,"单,双甘油脂肪酸酯类(GMS,DMGS)，Mono-and diglycerides，单、双甘油脂肪酸酯类（GMS/DMGS)，Mono-and diglycerides，聚甘油脂肪酸酯，Polyglycerol esters of fatty acids，司盘65，Sorbitan tristearate，山梨醇酐脂肪酸酯，Sorbitan monostearate or Sorbitan Tristearate，乳酸脂肪酸单双甘油酯(LACTEM)，Lactic acid fatty acid mono- and diglycerides，双乙酰酒石酸单双甘油酯（DATEM），Diacetyl tartaric acid　esters of mono-and diglycerides，硬脂酰乳酸钙、钠（CSL/SSL），Calcium stearoyl lactylate /Sodium stearoyl lactylate，硬脂酰乳酸钙、钠（CSL/SSL），Calcium stearoyl lactylate /Sodium stearoyl lactylate，硬脂酰乳酸钙、钠（CSL/SSL），Calcium stearoyl lactylate /Sodium stearoyl lactylate，乳酸脂肪酸单双甘油酯（LACTEM)，Lactic acid fatty acid mono- and diglycerides，单,双甘油脂肪酸酯类，Mono-and diglycerides，柠檬酸脂肪酸单甘油酯（CITREM），Citric and fatty acid esters of glycerol，琥珀酸单甘油酯，Succinylated monoglycerides，复配起泡剂，Compound foaming agent，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，山梨醇酐脂肪酸酯(SPAN)，Sorbitan monostearate, Sorbitan Tristearate，硬脂酰乳酸钙or钠，Calcium stearoyl lactylate or Sodium stearoyl lactylate，复配起泡剂，Foaming Agent，双乙酰酒石酸单双甘油酯（DATEM），Diacetyl tartaric acid　esters of mono-and diglycerides，复配乳化剂，Compound emulsifier，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，单双甘油脂肪酸酯类(GMS,DMGS)，Mono-and diglycerides，山梨醇酐脂肪酸酯(SPAN），Sorbitan monostearate/ Sorbitan Tristearate，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，双乙酰酒石酸单双甘油酯（DATEM），Diacetyl tartaric acid　esters of mono-and diglycerides，乙酰化单、双甘油脂肪酸(ACETEM)，Acetylated monoglycerides，聚甘油脂肪酸酯，Polyglycerol esters of fatty acids，乙酰化单、双甘油脂肪酸(ACETEM)，Acetylated monoglycerides，复配乳化剂，Compound emulsifier，柠檬酸脂肪酸单甘油酯（CITREM），Citric and fatty acid esters of glycerol，柠檬酸脂肪酸单甘油酯（CITREM），Citric and fatty acid esters of glycerol，乳酸脂肪酸单双甘油酯，Lactic acid fatty acid mono- and diglycerides，乙酰化单, 双甘油脂肪酸(ACETEM)，Acetylated monoglycerides，复配起泡剂，Compound foaming agent，乳酸脂肪酸单双甘油酯（LACTEM)，Lactic acid fatty acid mono- and diglycerides，柠檬酸脂肪酸单甘油酯(CITREM)，Citric and fatty acid esters of glycerol，单 双甘油脂肪酸酯类（GMS/DMGS)，Mono-and diglycerides，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，柠檬酸脂肪酸单甘油酯（CITREM），Citric and fatty acid esters of glycerol，乙酰化单、双甘油脂肪酸(ACETEM)，Acetylated monoglycerides，复配起泡剂，Compound foaming agent，双乙酰酒石酸单双甘油酯（DATEM），Diacetyl tartaric acid　esters of mono-and diglycerides，单，双甘油脂肪酸酯类（GMS/DMGS)，Mono-and diglycerides，复配乳化剂，Compound emulsifier，乳酸脂肪酸单双甘油酯（LACTEM)，Lactic acid fatty acid mono- and diglycerides，硬脂酰乳酸钙, 钠(CSL, SSL)，Calcium stearoyl lactylate , Sodium stearoyl lactylate，单 双甘油脂肪酸酯，Mono-and diglycerides，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，柠檬酸脂肪酸单甘油酯（CITREM），Citric and fatty acid esters of glycerol，复配乳化剂，Compound emulsifier，蒸馏单硬脂酸甘油酯，Distilled monoglycerides，双乙酰酒石酸单双甘油酯（DATEM），Diacetyl tartaric acid　esters of mono-and diglycerides，双乙酰酒石酸单双甘油酯，Diacetyl tartaric acid esters of mono and diglycerides，乙酰化单 双甘油脂肪酸，Acetylated monoglycerides，复配起泡剂，Compound foaming agent，乙酰化单、双甘油脂肪酸(ACETEM)，Acetylated monoglycerides，双乙酰酒石酸单双甘油酯(DATEM)，Diacetyl tartaric acid esters of mono-and diglycerides，复配起泡剂，Compound foaming agent，复配起泡剂，Compound foaming agent，硬脂酰乳酸钙、钠（CSL/SSL），Calcium stearoyl lactylate /Sodium stearoyl lactylate，山梨醇酐脂肪酸酯(SPAN），Sorbitan monostearate/ Sorbitan Tristearate，山梨醇酐脂肪酸酯(SPAN），Sorbitan monostearate/ Sorbitan Tristearate，山梨醇酐脂肪酸酯(SPAN），Sorbitan monostearate/ Sorbitan Tristearate，柠檬酸脂肪酸单甘油酯，Citric and fatty acid esters of glycerol，复配乳化剂，Compound emulsifier，乳酸脂肪酸单双甘油酯（LACTEM)，Lactic acid fatty acid mono- and diglycerides，司盘60，Sorbitan monostearate，山梨醇酐脂肪酸酯(SPAN），Sorbitan monostearate/ Sorbitan Tristearate，乳酸脂肪酸单双甘油酯（LACTEM)，Lactic acid fatty acid mono- and diglycerides，复配乳化剂，Compound emulsifier，复配起泡剂，Compound foaming agent，复配乳化剂，Compound emulsifier，硬脂酰乳酸钙、钠（CSL/SSL），Calcium stearoyl lactylate /Sodium stearoyl lactylate，单，双甘油脂肪酸酯类（GMS/DMGS)，Mono-and diglycerides，聚甘油脂肪酸酯(PGE)，Polyglycerol esters of fatty acids，乙酰化单、双甘油脂肪酸(ACETEM)，Acetylated monoglycerides"
爱普香料集团股份有限公司,爱普香料集团股份有限公司是中国香料香精和食品添加剂行业的领先制造企业，产品涵盖食用香精、日化香精、香料及食品添加剂。爱普股份秉承“安全和环保，创意和创新”的产品开发理念，积极推进产品创新和技术创新。众多知名品牌的产品中融入了爱普独有的香味和香韵。,香料，Flavor material，食品添加剂，flavor，香料香精，Flavors，香料香精，Flavors，香料香精，Flavors，香料，Flavor material，香精香料，Flavor & fragrance，香精，Flavor，香精，Flavor，香料香精，Flavors
安徽金禾实业股份有限公司,安徽金禾实业股份有限公司是全球高端甜味剂、食用香料细分领域的领先型企业，公司长期领跑安赛蜜、麦芽酚、乙基麦芽酚、MCP市场，公司于2017年开始成为全球先进的健康甜味剂--三氯蔗糖的生产企业之一。公司是A股上市公司（股票代码：002597），集团拥有完整的生产、研发、质量检验和控制、ISO等标准化体系管理、市场营销、健康食品应用与开发等职能团队。,乙基麦芽酚，Ethyl Maltol，麦芽酚，Maltol，麦芽酚，Maltol，安赛蜜，Acesulfame-K，甲基环戊烯醇酮，MCP，三氯蔗糖，Sucralose，三氯蔗糖，Sucralose，三氯蔗糖，Sucralose，甲基环戊烯醇酮，MCP，甲基环戊烯醇酮，MCP，麦芽酚，Maltol，安赛蜜，Acesuifame-K，三氯蔗糖，Sucralose，安赛蜜，Acesulfame k，乙基麦芽酚，Ethyl Maltol，麦芽酚，Maltol，安赛蜜，Acesuifame-K，甲基环戊烯醇酮，MCP，乙基麦芽酚，Ethyl Maltol，乙基麦芽酚，Ethyl Maltol，葡萄糖基甜菊糖苷，GSG，麦芽酚，Maltol，三氯蔗糖，Sucralose，安赛蜜，Acesulfame k，甲基环戊烯醇酮，MCP，乙基麦芽酚，Ethyl Maltol，乙基麦芽酚，Ethyl Maltol，乙基麦芽酚，Ethyl Maltol，麦芽酚，Maltol，甲基环戊烯醇酮，MCP，甲基环戊烯醇酮，MCP，麦芽酚，Maltol，三氯蔗糖，Sucralose，三氯蔗糖，Sucralose，安赛蜜，Acesulfame-K，安赛蜜，Acesulfame-K，盐酸吡啶盐，PHC
人良生物科技（上海）有限公司,人良生物科技（上海）有限公司成立于2014年4月29日，总部位于上海市嘉定区，生产基地位于上海嘉定和安徽淮北，主要从事聚葡萄糖生产、固体饮料代加工、食品添加剂复配等业务，是一家集研发、生产、销售和技术服务为一体的创新型生产企业。,聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose，聚葡萄糖，Polydextrose
合肥楚中食品有限公司,合肥楚中食品有限公司于2014年成立，位于安徽省合肥市高新区。公司拥有超大型现代化研发办公大楼及新桥国际产业园生产基地，是目前复配添加剂行业最具活力和竞争力的企业之一。 全新的生产基地拥有严格的质量管理体系和检测系统，有一流的生产设备和完善的工艺流程。我们的技术研发中心配备了国际先进的仪器设备，能满足绝大多数产品的小试、中试生产。我们的市场部掌握全球尖端信息，及时将新技术、新工艺、新原料推向市场。 我们把“助力食品行业健康发展”作为企业动力。我们将持续关注健康、持续为客户提供更有价值的服务和更优质的产品。,复配食品添加剂，Compound food additive
重庆川东化工（集团）有限公司,重庆川东化工（集团）有限公司是一家具有60余年化工生产、研发、经营历史的现代综合型化工企业，拥有自己的磷矿山，实现了资源和技术的完美结合。公司始建于1958年，现在西南地区有5个生产基地，主要经营磷酸及磷酸盐。产品远销欧洲、美洲、非洲、日本、韩国和东南亚等国家和地区。 公司秉承“绿色，安全，创新，可持续发展”的理念，严格执行国家相关安全，环保标准，确保产品质量和食品安全，为客户提供持续稳定的供货保障。通过了ISO9001、ISO22000、ISO14001、HACCP、FSSC22000、KOSHER、HALAL等体系认证。,食品级三聚磷酸钠，Sodium Tripolyphosphate Food Grade，食品磷酸，Phosphoric acid Food Grade，甲酸盐，formate，食品级酸式焦磷酸钠，Sodium Acid Pyrophosphate Food Grade，食品级焦磷酸钠，Food Grade TetraSodium Pyrophosphate，食品级焦磷酸钠，Tetrasodium Pyrophosphate Food Grade，食品级磷酸三钠，Food Grade Trisodium Phosphate，食品级三聚磷酸钠，Food Grade Sodium Tripolyphosphate，食品级三聚磷酸钠，Food Grade Sodium Tripolyphosphate，食品级六偏磷酸钠，Sodium Hexametaphosphate Food Grade
广州恒竤食品科技有限公司,广州恒竤食品科技有限公司 成立于2005年，专注于以食品添加剂、食品原辅料和日化原料为主的精细化工行业。一直致力于为客户提供质量更高更稳的产品以及到位的售后服务，同时提供良好的技术支持。我们随时掌握产品生产环节和应用领域的发展动向，使我们的精细化工产品符合世界发展变化的最新要求！,甘露醇，Mannitol，甘露醇，Mannitol，维生素C，Vitamin C，柠檬酸，citric acid，柠檬酸，citric acid，甘露醇，Mannitol，山梨醇，SORBITOL，山梨醇，SORBITOL，黄原胶，Xanthan Gum，黄原胶，Xanthan Gum，柠檬酸，citric acid，黄原胶，Xanthan Gum，山梨醇，SORBITOL，维生素C，Vitamin C
河南金丹乳酸科技股份有限公司,河南金丹乳酸科技股份有限公司组建于1984年，是世界上乳酸及乳酸盐类产品专业生产商，公司拥有12万吨乳酸及其盐类产品年生产能力，其生产规模居亚洲第一、世界第二。产品包括乳酸、乳酸钠、乳酸钙等,乳酸钙，Calcium Lactate，乳酸钠，Sodium Lactate，乳酸，Lactic Acid，乳酸钙，Calcium Lactate，乳酸粉，Lactic Acid Powder，乳酸钠，Sodium Lactate，乳酸粉，Lactic Acid Powder，乳酸钠，Sodium Lactate，乳酸粉，Lactic Acid Powder，乳酸，Lactic Acid，乳酸钾，Potassium Lactate，高纯乳酸，Lactic Acid High Pure，乳酸粉，Lactic Acid Powder，缓冲乳酸，Buffered Lactic Acid，高纯乳酸，Lactic Acid High Pure，高纯乳酸，Lactic Acid High Pure，缓冲乳酸，Buffered Lactic Acid，乳酸钾，Potassium Lactate，乳酸钾，Potassium Lactate，乳酸粉，Lactic Acid Powder，缓冲乳酸，Buffered Lactic Acid，乳酸钙，Calcium Lactate，乳酸，Lactic Acid，乳酸粉，Lactic Acid Powder，乳酸，Lactic
安徽省华安进出口有限公司,安徽华安成立于2001年，是一家以国际贸易、医药研发制造为主体，国内贸易、实业投资、物流服务等业务为支撑的大型综合性外贸企业。公司进出口额多年位居省内同行业前列，是中国医药国际化百强企业和省重点进出口企业。公司现为中国医药保健品进出口商会和安徽省进出口商会副会长单位，五矿化工进出口商会理事单位，机电进出口商会等商会会员单位。食品配料、玉米深加工和营养运动保健品在国内工厂和国外客户中享有美誉。,褪黑素，melatonin，维生素C，Ascorbic acid，山梨酸钾，Potassium sorbate，氨基酸，Amino acid，阿斯巴甜，Aspartame，葡醛内酯，Glucuronolactone，维生素，Vitamin，阿斯巴甜，aspartame，茶氨酸，Theanine，柠檬酸，Citric acid，阿斯巴甜，aspartame
天津北方食品有限公司,"天津北方食品有限公司，地处渤海之滨的天津，这里交通便利，腹地辽阔，资源丰富，是东北、西北、华北地区最重要的经济贸易中心。公司前身是国营天津糖精厂，始建于1965年,是专业生产食品添加剂厂家，国家发改委批准的五家国家定点糖精生产企业之一，享有国内销售权的两家企业之一。公司现已建立了一套完整的现代化管理体制，通过ISO9001:2000质量认证体系、KOSHER产品认证，在公司内部形成了产、供、销一条龙的业务服务体系。",糖精钠，Saccharin Sodium，甜蜜素，Sodium Cyclamate，糖精钠，SODIUM SACCHARIN，甜蜜素，SODIUN CYCLAMATE，糖精钠，Sodium Saccharin，糖精钠，Saccharin Sodium
浙江天益食品添加剂有限公司,"浙江天益食品添加剂有限公司成立于1995年3月，位于上海、杭州、苏州黄金三角的中间，距上海、宁波等重要港口仅一百多公里，交通便利、环境优美、具有区域位置优势。本公司为食品添加剂专业生产企业，厂区占地面积52380平方米，总投资一亿两千万元，基础设施齐全，设备先进，技术力量雄厚，产品品质优异，深受国内外客户好评。 浙江天益食品添加剂有限公司主要产品有蔗糖糖浆、维生素和葡萄糖酸盐三大系列。年产量可达四万吨以上，产品远销国外。现有GMP设计标准车间两个、食品级精细化工车间三个，公司实现了绿色发展,稳定可持续发展。","葡萄糖酸锰，MANGANESE GLUCONATE，葡萄糖酸钙，CALCIUM GLUCONATE，葡萄糖酸亚铁，Ferrous gluconate，葡萄糖酸钾，Potassium Gluconate，葡萄糖酸钠，Sodium Gluconate，葡萄糖酸锌，Zinc gluconate，葡萄糖酸铜，COPPER GLUCONATE，葡萄糖酸镁，Magnesium Gluconate，葡萄糖酸钠，Sodium gluconate，葡萄糖酸内酯，Glucono-delta-lactone(GDL)，葡萄糖酸锌，ZINC GLUCONATE，维生素 A,D,E,胡萝卜素，VITAMIN A,D,E,Beta-Carotene，葡萄糖酸，Gluconic acid，葡萄糖酸内酯，Glucono Delta-Lactone，全蔗糖糖浆，Pure sucrose syrup，葡萄糖酸铜，Copper Gluconate，全蔗糖糖浆，PURE SUCROSE SYRUP，葡萄糖酸-δ-内酯，GLUCONO-DELTA-LACTONE，葡萄糖酸镁，MAGNESIUM GLUCONATE，DHA,EPA,MCT,Q10，DHA,EPA,MCT,Q10，葡萄糖酸锌，Zinc Gluconate，葡萄糖酸钾，POTASSIUM GLUCONATE，葡萄糖酸镁，Magnesium gluconate，葡萄糖酸锰，Manganese Gluconate，葡萄糖酸内酯，Glucono Delta Lactone，葡萄糖酸亚铁，Ferrous Gluconate，葡萄糖酸钾，Potassium Gluconate，葡萄糖酸镁，Magnesium Gluconate，维生素，Vitamin，全蔗冰糖糖浆，PURE SUCROSE ROCK SUGAR SYRUP，葡萄糖酸亚铁，FERROUS GLUCONATE，葡萄糖酸钙，Calcium Gluconate，葡萄糖酸锌，Zinc Gluconate，葡萄糖酸钠，SODIUM GLUCONATE，葡萄糖酸钙，Calcium gluconate，葡萄糖酸亚铁，Ferrous Gluconate，葡萄糖酸钙，Calcium Gluconate，葡萄糖酸钾，Potassium gluconate"
上海艾录包装股份有限公司,艾录股份成立于2006年，占地面积125亩，总投资12.1亿元，艾录股份通过高端技术设备和先进的工艺配方，深度运用最新人工智能技术，实现智能化、信息化、集中化、一体化服务，解决客户面对包装问题的挑战和压力，迅速成为亚洲最大的粉体及颗粒物包装企业之一，并以提升效能为核心，与更多客户 携手并进，为加工和包装领域提供最佳方案。,环保纸袋，Green Paper Bag，环保纸袋，Green Paper Bag，乳品包装，Dairy packaging，环保纸袋，Green Paper Bag，环保纸袋，Green Paper Bag，25kg牛皮纸袋，25kg Kraft paper bag
江苏一鸣生物股份有限公司,一鸣生物科技是一家领先的食品改良剂供应商，位于中国东部发达地区。三十多年来，我们一直致力于食品级酶制品以及其他改良剂的发酵，始终如一地坚持以提供卓越的品质和更高的客户满意度为宗旨，不断改进我们的设施以满足最高的工业标准。公司拥有3个大型生产基地，和一间与江南大学合作的先进实验室(江南大学是国内食品科学领域非常知名的学府)。目前我们在中国区域分布了广泛的销售网络，并期待在全球范围内寻找新的销售渠道。,多聚赖氨酸，ε-Polylysine，可得然胶，Curdlan，可得然胶，Curdlan，脂肪酶，Lipase，谷氨酰胺转氨酶，Transglutaminase，可得然胶，Curdlan，谷氨酰胺转氨酶 TG，Glutamine transaminase，谷氨酰胺转氨酶，Transglutaminase，可得然胶，Curdlan，可得然胶，curdlan，多聚赖氨酸，ε-Polylysine，多聚赖氨酸，Polylysine，保水剂，water retention agent，多聚赖氨酸，ε-Polylysine，谷氨酰胺转氨酶，Transglutaminase，脂肪酶，Lipase，聚赖氨酸及盐类，poly-L-lysine，谷氨酰胺转氨酶，Transglutaminase TG，保水剂，water retention agent，谷氨酰胺转氨酶，Transglutaminase TG，可得然胶，Curdlan，多聚赖氨酸，ε-Polylysine
青岛大拇指供应链科技有限公司,Echemi Group 总部位于香港，在上海，青岛，美国，荷兰，德国有分公司，以及其他15个国家有当地办事处。我们的愿景是成为全球最大的化学品数字化供应链服务平台，用互联网和海外仓的结合，为用户提供更好的产品和服务。目前公司经营品类有化工，食品与营养，医药三大板块。,海藻糖，Trehalose，维生素C，Ascorbic Acid，牛磺酸，Taurine，三氯蔗糖，Sucralose，黄原胶，Xanthan Gum，黄原胶，Xanthan Gum，维生素C，Ascorbic Acid，胶原蛋白，Collagen，胶原蛋白，Collagen，海藻糖，Trehalose，黄原胶，Xanthan Gum，牛磺酸，Taurine，纳他霉素，Natamycin，维生素C，Ascorbic Acid，糖精钠，Saccharinsodium，黄原胶，Xanthan Gum
山西弘芙华农业科技有限公司,山西弘芙华农业科技有限公司是一家“公司+基地+农户”的农业产业化模式企业。经营范围：食品生产；食品经营；食品（预包装食品、速冻食品、水果及水果制品、炒货、调味品）生产、销售；农产品（谷物、水果、蔬菜、坚果）、农副产品的种植、收购、加工、销售；食品研发、生产储存及销售、技术咨询及转让；品牌营销策划；产业互联网技术咨询；货物进出口业务。公司产品内销和外贸。公司通过ISO22000，ISO9001等认证；引进意大利电阻杀菌机等先进设备；拥有杏，黄桃，猕猴桃等种植基地，保障原材料安全和可追溯。,速冻果蔬，Quick frozen fruits and vegetables，果粒果酱，Fruit jam
山东奔月生物科技股份有限公司,山东奔月生物科技股份有限公司成立于2014年3月，坐落于自然环境优美、交通便利的东营港经济开发区，占地面积135000平方米。公司主要从事高倍甜味剂（纽甜）、天然甜味剂（橙皮甜苷）及柑橘类纤维的研发、生产及销售，是国内最早取得纽甜和橙皮甜苷食品及饲料生产许可证的国家高新技术企业。产品纽甜年产能500吨、橙皮甜苷200吨、柑橘纤维1000吨。,纽甜，Neotame，纽甜，Neotame，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，纽甜，Neotame，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，纽甜，Neotame，纽甜，Neotame，新甲基橙皮苷二氢查耳酮，Neohesperidin Dihydrochalcone，纽甜，Neotame
山东亚邦化工科技有限公司,坐落于美丽的黄河三角洲中心城市-东营市河口区蓝色经济产业园园区内，是华亚控股有限公司的控股子公司，是一家专业从事精细与专用化学品研发和生产经营的高新技术企业。建有年产1万吨乙酰磺胺酸钾（安赛蜜），1万吨双乙烯酮。,乙酰磺氨酸钾，Acesulfame K，乙酰磺胺酸钾，Acesulfame K，乙酰磺胺酸钾，Acesulfame K，乙酰磺氨酸钾，Acesulfame K，乙酰磺胺酸钾，Acesulfame K，乙酰磺胺酸钾，Acesulfame K
振牌（福建）海洋生物科技有限公司,振牌始创于1985年，公司占地5万平方米，专业从事亲水胶体研发、生产和销售，是中国最大的亲水胶体专业制造商之一。产品以琼脂、卡拉胶为主，年总产量5000吨，其中琼脂年产量1200吨，卡拉胶年产量3800吨。产品被广泛运用于食品工业、日用品工业、生物工业、医药等领域，可用于果冻、火腿肠、冰淇淋、酸奶、果酱、啤酒、牙膏、㬵囊等。,琼脂，AGAR-AGAR，卡拉胶，CARRAGEENAN，琼脂，AGAR-AGAR，卡拉胶，CARRAGEENAN，琼脂，AGAR-AGAR，卡拉胶，CARRAGEENAN，卡拉胶，CARRAGEENAN，卡拉胶，CARRAGEENAN，琼脂，AGAR-AGAR，卡拉胶，CARRAGEENAN，琼脂，AGAR AGAR，琼脂，AGAR AGAR，琼脂，AGAR-AGAR，卡拉胶，CARRAGEENAN
佳力士添加剂（海安）有限公司,佳力士添加剂（海安）有限公司成立于2009年11月，公司注册资本1亿元人民币，位于苏中地区交通物流枢纽交汇处——江苏省南通市海安县，占地面积约46000平方。公司在其前身广州市佳力士食品有限公司（现广州市佳力士食品贸易有限公司）的基础上，以研发力量为依托，以满足不同客户的特殊要求为己任，加大投资力度，不断研制符合客户需求的新产品，是目前国内生产规模较大和较为完善的单，双甘油脂肪酸酯的生产基地之一。,单，双甘油脂肪酸酯，Mono-and diglycerides of fatty acid，单双甘油脂肪酸酯，Mono-and diglycerides of fatty acid，蒸馏单硬脂酸甘油酯，Distilled Glycerin Monostearate，单，双甘油脂肪酸酯，Mono-and diglycerides of fatty acid，蒸馏单硬脂酸甘油酯，Distilled Glycerin Monostearate，蒸馏单硬脂酸甘油酯，Distilled Glycerin Monostearate，单双甘油脂肪酸酯，Mono-and diglycerides of fatty acid，蒸馏单硬脂酸甘油酯，Distilled Glycerin Monostearate
