姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
洪瑜,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,,2.9,,口腔颌面外科,,,,,,,,
黄志超,福建,泉州,福建省泉州市第一医院,其他,口腔科,住院医师,,2.8,,,,,,,,,,
杨玉欣,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主任医师,教授,3.1,,临床麻醉、急救复苏、术后恢复室、疼痛治疗,,,,,,,,
李顺元,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主任医师,教授,3.1,,临床麻醉，重症监测与治疗，临床疼痛治疗,,,,,,,,
曾景阳,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,3.0,,,,,,,,,,
谢文钦,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主任医师,,2.9,,高龄、危重症病人的麻醉、术中麻醉深度、肌松程度监测、TCI静脉麻醉，各种中心静脉、动脉穿刺监测和治疗,,,,,,,,
颜景佳,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主任医师,,2.9,,高龄、危重症病人的麻醉、围麻醉期液体管理 闭环精准麻醉,"6,598次",0篇,0位,0位,0位,,,
谢文吉,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,2.8,,老年、小儿、危重手术麻醉，疼痛治疗和急救复苏,,,,,,,,
李扬亿,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,2.8,,临床麻醉,,,,,,,,
柯国辉,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主治医师,,2.8,,,,,,,,,,
陈如霜,福建,泉州,福建省泉州市第一医院,其他,麻醉科,主治医师,,2.8,,,,,,,,,,
刘洋,福建,泉州,福建省泉州市第一医院,其他,麻醉科,住院医师,,2.8,,,,,,,,,,
王雅端,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,2.7,,临床麻醉，产科麻醉，急救复苏，重症监测,,,,,,,,
陈英勒,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,2.7,,妇、儿、骨科、泌尿外科等，重症监测治疗与麻醉，舒适化医疗，无痛检查麻醉,,,,,,,,
王金珠,福建,泉州,福建省泉州市第一医院,其他,麻醉科,副主任医师,,2.7,,临床麻醉，舒适化医疗，分娩镇痛，急危重患者麻醉及外科术后快速康复,,,,,,,,
陈伟芳,福建,泉州,福建省泉州市第一医院,其他,眼科,主任医师,,3.1,13,白内障、青光眼、泪器疾患、视网膜脱离、屈光不正、斜视弱视的诊治,"6,524次",0篇,13位,4位,6位,,,
庄国斌,福建,泉州,福建省泉州市第一医院,其他,眼科,主任医师,,3.0,,,,,,,,,,
林朝斌,福建,泉州,福建省泉州市第一医院,其他,眼科,副主任医师,副教授,3.0,,,,,,,,,,
王秀春,福建,泉州,福建省泉州市第一医院,其他,眼科,主治医师,,3.0,,"眼科常见病,多发病的诊治。",,,,,,,,
李秀兰,福建,泉州,福建省泉州市第一医院,其他,眼科,住院医师,,2.9,,眼表疾病、小儿屈光不正.白内障的诊治较擅长,,,,,,,,
吴晓民,福建,泉州,福建省泉州市第一医院,其他,眼科,副主任医师,,2.9,,白内障、青光眼、玻璃体视网膜疾病、屈光不正、斜视弱视的诊治,,,,,,,,
蔡卫国,福建,泉州,福建省泉州市第一医院,其他,眼科,副主任医师,,2.9,,白内障、青光眼、斜弱视、泪道各类眼表疾病,,,,,,,,
龚培,福建,泉州,福建省泉州市第一医院,其他,眼科,主治医师,,2.8,,,,,,,,,,
吴福进,福建,泉州,福建省泉州市第一医院,其他,眼科,主治医师,,2.8,,对眼科常见病、多发病的诊断与治疗，特别是屈光不正、麦粒肿、白内障、青光眼、眼底疾病的治疗。,,,,,,,,
王情,福建,泉州,福建省泉州市第一医院,其他,眼科,,,2.8,,,,,,,,,,
连洁,福建,泉州,福建省泉州市第一医院,其他,眼科,副主任医师,,2.7,,白内障、青光眼、葡萄膜炎、斜视、弱视等眼科疾病的诊治,,,,,,,,
林秋祥,福建,泉州,福建省泉州市第一医院,其他,康复科,康复师,,3.1,32,"肩关节相关疾病的诊断与保守治疗,颞颌关节紊乱的物理治疗，骨科术后康复训练，关节僵硬治疗,颈肩酸痛运动治疗","6,422次",1篇,32位,20位,20位,,,
王景峰,福建,泉州,福建省泉州市第一医院,其他,康复科,副主任医师,,2.9,,,,,,,,,,
林招国,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,248,调理胃肠治疗失眠、亚健康等慢性疾病、 颈肩腰腿痛的针灸治疗，小儿体质调理，小儿脑瘫！,"214,048次",0篇,248位,20位,21位,,,
许瑞旭,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,,针药结合治疗脊柱相关性疾病、面瘫、中风后遗症、失眠、痤疮、胃肠功能紊乱、痛经等疾病，以吸亚健康的调理。,,,,,,,,
朱达斌,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,讲师,2.8,5,"康复治疗(针灸,推拿,理疗,康复训练)",,1篇,0位,0位,0位,,,
蔡耿辉,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,19,颈肩腰腿疼、偏瘫训练,"20,970次",0篇,0位,5位,11位,,,
吴顺林,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,,,,,,,,,,
张翼,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,,,,,,,,,,
许凯迪,福建,泉州,福建省泉州市第一医院,其他,康复科,主治医师,,2.8,,,,,,,,,,
林毅恒,福建,泉州,福建省泉州市第一医院,其他,康复科,康复师,,2.8,,,3次,0篇,0位,0位,0位,,,
王丹妮,福建,泉州,福建省泉州市第一医院,其他,皮肤科,主治医师,,3.3,138,湿疹、痤疮、白癜风、脱发等皮肤病,"48,907次",0篇,138位,4位,4位,,,
傅祥评,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,,,,,,,,,
王丽纳,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,"皮肤病、性病、激光美容、疑难性疾病的诊治,，尤其是真菌性皮肤病如手足癣、体股癣、甲癣等,损容性皮肤病如酒渣鼻，痤疮、激素依赖性皮炎、色素性疾病等,变态反应性疾病如急慢性荨麻疹、湿疹、特异性皮炎等方面有教丰富的经验。",,,,,,,,
周丽霞,福建,泉州,福建省泉州市第一医院,其他,皮肤科,主任医师,,3.2,,皮肤病、性病诊断治疗,,,,,,,,
王红兰,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,11,脸部痤疮、皮肤美容、过敏性皮肤病、妇科等皮肤疾病的诊断及治疗,"116,583次",2篇,11位,0位,1位,,,
吴惜,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,皮肤病、性病诊断治疗,,,,,,,,
游晓意,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,皮肤病、性病诊断治疗,,,,,,,,
庄永灿,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,皮肤美容、整形，皮肤病、性病疑难杂症的诊治,,,,,,,,
李荣华,福建,泉州,福建省泉州市第一医院,其他,皮肤科,副主任医师,,3.2,,激光美容、性病、皮肤病的诊治,,,,,,,,
黄钟,福建,泉州,福建省泉州市第一医院,其他,皮肤科,主治医师,,3.1,518,湿疹、痤疮、白癜风、性病等皮肤病,,0篇,0位,7位,8位,,,
陈向荣,福建,泉州,福建省泉州市第一医院,其他,影像科,主任医师,,2.9,,MR诊断,,,,,,,,
洪添吾,福建,泉州,福建省泉州市第一医院,其他,影像科,主任医师,,2.9,,,,,,,,,,
麻海龙,福建,泉州,福建省泉州市第一医院,其他,影像科,主任医师,,2.9,,,,,,,,,,
高长启,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,,,,,,,,,
黄永础,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,,,,,,,,,
李勃宁,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,,,,,,,,,
杨子江,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,CT诊断,,,,,,,,
张少平,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,MR诊断,,,,,,,,
陈杰云,福建,泉州,福建省泉州市第一医院,其他,影像科,副主任医师,,2.9,,肿瘤CT、中枢神经系统疾病CT影像诊断。,"8,173次",0篇,0位,0位,0位,,,
程君涛,福建,泉州,福建省泉州市第一医院,其他,烧伤科,主任医师,副教授,3.3,27,烧伤、烫伤、烧伤后瘢痕、纹身去除、瘢痕秃发修复、瘢痕粘连松解整形、慢性皮肤溃疡、糖尿病足、压疮褥疮、手术后切口感染裂开不愈合、坏死性筋膜炎、伤口化脓性感染不愈合、车祸等外伤后皮肤缺损、其他需要植皮或者皮瓣手术的伤口等。,"25,865次",0篇,27位,10位,10位,,,
李迫达,福建,泉州,福建省泉州市第一医院,其他,烧伤科,主任医师,教授,3.0,,整形外科各类手术，尤其血管瘤的诊治和烧伤整形,,,,,,,,
魏智艺,福建,泉州,福建省泉州市第一医院,其他,烧伤科,主治医师,,2.8,,烧烫伤的救治及疤痕的综合治疗,"3,368次",0篇,0位,0位,0位,,,
刘介甫,福建,泉州,福建省泉州市第一医院,其他,烧伤科,副主任医师,,2.8,,普外科、烧伤创伤救治，甲状腺、乳腺肿瘤、腹部创伤、腹壁疝、下肢静脉曲张外科手术,,,,,,,,
朱艺新,福建,泉州,福建省泉州市第一医院,其他,烧伤科,住院医师,,2.8,2,"烧烫
伤，医学美容整形，疤痕整形，慢性伤口，慢性创面等","4,323次",0篇,2位,1位,1位,,,
方祥建,福建,泉州,福建省泉州市第一医院,其他,烧伤科,住院医师,,2.8,2,烧烫伤的救治以及美容整形,"3,377次",0篇,2位,1位,1位,,,
张谋智,福建,泉州,福建省泉州市第一医院,其他,烧伤科,主治医师,,2.8,,,,,,,,,,
钟清木,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,副主任医师,,3.0,9,鼻咽癌、口腔癌，下咽癌、肺癌、食管癌、淋巴瘤等恶性肿瘤放射治疗,"38,487次",12篇,9位,1位,1位,,,
陈轶杰,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,副主任医师,,2.9,,恶性肿瘤放化疗,"8,201次",0篇,0位,0位,0位,,,
辛培玲,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,主任医师,,2.9,,鼻咽癌、食管癌、肺癌、大肠癌、乳腺癌、胃癌等恶性肿瘤放射治疗，中晚期癌症患者的综合治疗及癌痛规范化止痛综合治疗,"11,220次",0篇,0位,0位,0位,,,
李艾恩,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,主任医师,,2.9,,常见恶性肿瘤如头颈部癌、胸腹部癌的常规二维放疗，三维适形放疗调强精确放疗及肿瘤的化学药物、免疫治疗。,,,,,,,,
蔡文杰,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,副主任医师,,2.9,4,恶性肿瘤放化疗,"115,786次",12篇,4位,0位,0位,,,
苏宝安,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,副主任医师,,2.9,,鼻咽癌、食管癌等常见恶性肿瘤的适形调强放射治疗,,,,,,,,
陈子龙,福建,泉州,福建省泉州市第一医院,其他,肿瘤放疗科,副主任医师,,2.9,,,,,,,,,,
于凯,福建,泉州,福建省泉州市第一医院,其他,重症医学科,主任医师,,3.0,,神经病学及心理疾病诊治,,,,,,,,
林天来,福建,泉州,福建省泉州市第一医院,其他,重症医学科,主治医师,,2.9,,呼吸内科的各种重症抢救,"9,683次",0篇,0位,0位,0位,,,
陈伟文,福建,泉州,福建省泉州市第一医院,其他,重症医学科,主任医师,,2.9,5,擅长肺部肿瘤.睡眠呼吸暂停综合征、慢性阻塞性肺病、肺部感染、支气管哮喘等呼吸系统疾病的诊治。,"37,393次",0篇,5位,0位,0位,,,
李才辉,福建,泉州,福建省泉州市第一医院,其他,重症医学科,住院医师,,2.8,,危重症等疾病的综合诊治,"7,053次",0篇,0位,0位,0位,,,
蔡荣达,福建,泉州,福建省泉州市第一医院,其他,重症医学科,住院医师,,2.8,,内科常见病的诊断和治疗,"5,694次",0篇,0位,0位,0位,,,
丁志荣,福建,泉州,福建省泉州市第一医院,其他,重症医学科,副主任医师,,2.6,,呼吸重症疾病的呼吸机治疗,,,,,,,,
李焕根,福建,泉州,福建省泉州市第一医院,其他,重症医学科,副主任医师,,2.6,,诊治多器官功能障碍综合征、重症感染、急性肾衰、重症胰腺炎、严重创伤等,,,,,,,,
李晓峰,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,副主任医师,,2.8,,恶性肿瘤化疗、免疫治疗、靶向治疗、内分泌治疗、中医治疗等,,,,,,,,
郑伟生,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,副主任医师,,3.0,34,恶性肿瘤的化疗以及介入治疗，尤其是肝癌的介入治疗,"272,303次",21篇,34位,0位,0位,,,
朱晋峰,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,副主任医师,,2.9,72,胃肠道肿瘤、肺部肿瘤、乳腺肿瘤、艾滋病相关肿瘤（卡波斯肉瘤、淋巴瘤）,"117,098次",2篇,72位,3位,3位,,,
庞红霞,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,主任医师,,2.9,,对肺癌、乳腺癌、胃癌、结直肠癌、卵巢癌、淋巴瘤等肿瘤疾病进行系统学习和研究,,,,,,,,
陈红,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,副主任医师,,2.8,,肿瘤临床病理诊断,,,,,,,,
杨红奎,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,主治医师,,2.8,,,,,,,,,,
苏丽娟,福建,泉州,福建省泉州市第一医院,其他,肿瘤内科,住院医师,,2.7,,结直肠肿瘤、肺癌,"7,503次",0篇,0位,0位,0位,,,
赵喜晨,福建,泉州,福建省泉州市第一医院,其他,针灸科,主任医师,,3.2,,"运用电针、头针治疗颈、腰椎病,中风偏瘫、吞咽困难、失语、饮水发呛、肢体麻木、眩晕、震颤麻痹、面神经炎等。",,,,,,,,
林婷婷,福建,泉州,福建省泉州市第一医院,其他,针灸科,副主任医师,,3.1,,胃肠功能紊乱、颈椎病、睡眠障碍、小儿脑容量不足、多动、遗尿、以吸女性月经不调，手术后尿潴留等病症的诊治。,,,,,,,,
王巧灵,福建,泉州,福建省泉州市第一医院,其他,针灸科,主治医师,,3.1,,"穴位埋线治疗肥胖症，慢性胃肠炎,慢性疲劳综合征。便秘等。针灸，中药为主治疗月经不调、痛经、孕前产后体质调理、痤疮等妇科疾病;颈椎腰腿疼痛、面瘫、失眠、头痛,中风后遗症等常见病的针灸治疗。",,,,,,,,
陈奕强,福建,泉州,福建省泉州市第一医院,其他,针灸科,主治医师,,3.1,,,,,,,,,,
叶志荣,福建,泉州,福建省泉州市第一医院,其他,全科医学科,主任医师,,2.9,,全科、心血管内科疾病,"11,746次",0篇,0位,0位,0位,,,
林勇军,福建,泉州,福建省泉州市第一医院,其他,全科医学科,副主任医师,,2.8,,内科各种常见病、慢性病，尤其是心血管内科、糖尿病的诊治,,,,,,,,
叶荣洲,福建,泉州,福建省泉州市第一医院,其他,全科医学科,主治医师,,2.8,,老年常见心脑血管疾病的诊治。,,,,,,,,
李秀研,福建,泉州,福建省泉州市第一医院,其他,全科医学科,主治医师,,2.8,,,,,,,,,,
陈相波,福建,泉州,福建省泉州市第一医院,其他,内镜中心,副主任医师,副教授,3.1,45,消化道早期癌症，粘膜下肿物的诊治，开展ERCP治疗胆管结石和狭窄，开展经胃保胆取石术。,"38,723次",0篇,45位,29位,29位,,,
弭希峰,福建,泉州,福建省泉州市第一医院,其他,内镜中心,副主任医师,,2.8,,,,,,,,,,
许婷婷,福建,泉州,福建省泉州市第一医院,其他,内镜中心,主治医师,,2.8,,,,,,,,,,
何壬松,福建,泉州,福建省泉州市第一医院,其他,内镜中心,住院医师,,2.7,,,,,,,,,,
朱红,福建,泉州,福建省泉州市第一医院,其他,超声科,副主任医师,,2.8,,妇产科疾病的超声诊断,,,,,,,,
黄培红,福建,泉州,福建省泉州市第一医院,其他,超声科,住院医师,,2.8,,肝、胆疾病的超声诊断、介入性超声引导、术中超声,"6,697次",0篇,0位,0位,0位,,,
蔡清源,福建,泉州,福建省泉州市第一医院,其他,超声科,主治医师,,2.8,3,"1.肝脏、肾脏、胰腺、腹腔淋巴结、卵巢、后腹膜、乳腺、甲状腺、淋巴结等占位性病变的穿刺活检
2.各部位积液、积脓(腹腔、胸腔、肝脏、胆囊、胆管、胰腺假性囊肿等)置管引流
3.各部位囊肿(肝脏、肾脏、甲状腺等)超声引导下硬化治疗
4.各类实体肿瘤的消融治疗。年超声介入量超过2000例。
5.肝、胆、胰、甲状腺和乳腺的超声及超声造影诊断","3,595次",0篇,3位,2位,2位,,,
曾志雄,福建,泉州,福建省泉州市第一医院,其他,超声科,主治医师,,2.8,,肝、胆疾病的超声诊断、介入性超声引导、术中超声,,,,,,,,
蔡光斗,福建,泉州,福建省泉州市第一医院,其他,中医内科,主任医师,,3.1,,内科疑难杂症，脾胃、肝胆及肾脏疾病的施治,,,,,,,,
王邦彦,福建,泉州,福建省泉州市第一医院,其他,中医内科,副主任医师,,3.0,,呼吸系统、消化系统的中医药治疗,,,,,,,,
郑柏菁,福建,泉州,福建省泉州市第一医院,其他,中医内科,副主任医师,,3.0,,脾胃疾病、内科杂病的中医药治疗,,,,,,,,
许葆雄,福建,泉州,福建省泉州市第一医院,其他,中医内科,主任医师,,2.8,,中医、中西医给合治疗消化道肿瘤、肝癌中医治疗,,,,,,,,
刘宪鸣,福建,泉州,福建省泉州市第一医院,其他,中医妇科,主任医师,,2.9,,诊治妇科常见病、多发病、月经不调、闭经、痛经、崩漏、带下、不孕,,,,,,,,
潘意坚,福建,泉州,福建省泉州市第一医院,其他,中医妇科,主任医师,,2.9,,妇科常见病、多发病，功血、不孕证等妇科疑难病,,,,,,,,
洪筱蘋,福建,泉州,福建省泉州市第一医院,其他,中医妇科,副主任医师,,2.8,,,,,,,,,,
黄碧波,福建,泉州,福建省泉州市第一医院,其他,中医妇科,住院医师,,2.8,9,生殖内分泌，月经不调，不孕不育,"21,894次",0篇,9位,4位,4位,,,
李志涛,福建,泉州,福建省泉州市第一医院,其他,心理科,副主任医师,,3.2,,擅长抑郁与焦虑障碍、强迫障碍、人格障碍以及重性精神障碍的诊断与治疗，尤其擅长青少年厌学、亲子关系、婚姻关系、家庭关系等心理问题的治疗与咨询。,"8,884次",0篇,0位,0位,0位,,,
贺佳,福建,泉州,福建省泉州市第一医院,其他,心理科,主治医师,,3.1,,,,,,,,,,
孙新雨,福建,泉州,福建省泉州市第一医院,其他,心理科,住院医师,,3.0,,"心理门诊、精神专科门诊常见的诊治，抑郁症、焦虑症、睡眠障碍、重型精神疾病,青少年情绪问题的相关咨询。",,,,,,,,
孔东燕,福建,泉州,福建省泉州市第一医院,其他,心理科,主治医师,,2.9,,1.精神分裂症、偏执性精神障碍、情感障碍、神经症、心因性精神障碍、失眠、心身疾病等疾病的诊断和治疗。2.人际关系.婚姻关系学习障碍等心理问题的咨询和治疗。,,,,,,,,
欧阳永娥,福建,泉州,福建省泉州市第一医院,其他,病理科,主任医师,,3.0,,临床病理诊断,"9,859次",0篇,0位,0位,0位,,,
许存宝,福建,泉州,福建省泉州市第一医院,其他,病理科,主治医师,,2.9,58,全身病理疾病,"95,513次",7篇,58位,34位,37位,,,
陈一峰,福建,泉州,福建省泉州市第一医院,其他,病理科,主任医师,,2.9,,肿瘤病理诊断及咨询,"8,906次",0篇,0位,0位,0位,,,
胡一平,福建,泉州,福建省泉州市第一医院,其他,推拿科,主治医师,,3.1,,,,,,,,,,
陈日,福建,泉州,福建省泉州市第一医院,其他,推拿科,主治医师,,3.1,,,,,,,,,,
朱立建,福建,泉州,福建省泉州市第一医院,其他,推拿科,主治医师,,3.1,,"运用针灸、推拿整脊手法及中药等传统疗法治疗脊柱关节疾病，运动损伤,各类痛症,周围性面瘫。中风后遗症，功能性胃肠病等疾病。小儿推拿治疗肌性斜颈。腹泻,便秘及儿童体质调理。",,,,,,,,
王一雄,福建,泉州,福建省泉州市第一医院,其他,疼痛科,主任医师,,3.0,219,慢性疼痛治疗：三叉神经痛、带状疱疹神经痛、颈源性头痛、顽固性癌痛、肩周炎、冲击波软组织治疗、射频镇痛术、颈腰椎间盘突出症等,"151,795次",8篇,219位,119位,123位,,,
周建英,福建,泉州,福建省泉州市第一医院,其他,疼痛科,副主任医师,,2.9,14,各种慢性疼痛治疗,"17,867次",0篇,14位,11位,11位,,,
朱聪辉,福建,泉州,福建省泉州市第一医院,其他,介入科,副主任医师,,2.8,2,"1、肝癌的综合介入治疗；
2、子宫动脉栓塞治疗子宫肌瘤和子宫腺肌症；
3、前列腺增生的介入治疗；
4、各种血管疾病的介入治疗。","2,427次",1篇,2位,0位,0位,,,
林文集,福建,泉州,福建省泉州市第一医院,其他,介入科,主治医师,,2.8,2,"肝癌的诊断和治疗！
子宫肌瘤、肌腺症的介入治疗！
前列腺增生的综合诊治！","2,885次",0篇,2位,0位,0位,,,
陈庆华,福建,泉州,福建省泉州市第一医院,其他,中西医结合科,副主任医师,教授,3.2,,,,,,,,,,
陈仰纯,福建,泉州,福建省泉州市第一医院,其他,核医学科,主任医师,,2.9,,PETICT肿瘤影像诊断，缺血心肌、肾功能检测，骨转移影像诊断。,,,,,,,,
陈国桢,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,教授,3.2,,心血管常见病、多发病、疑难危重病的诊疗,,,,,,,,
杜心清,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,教授,3.2,,高血压、冠心病的诊断与治疗,,,,,,,,
黄子扬,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,教授,3.2,,老年高血压、冠心病、心力衰竭的诊治，各种心血管疾病的预防保健及心脏超声诊断,,,,,,,,
翁国路,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,副教授,3.2,,心血管病（冠心病）,,,,,,,,
林晖莉,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,副教授,3.2,,诊断与治疗高血压、冠心病、心瓣膜病、先天性心脏病、各种老年心血管病、以及糖尿病、甲亢、中风、免疫风湿病、嗜酒所伴发的心脏病变；对外科手术前心脏危险的评估与处理及心脏病等康复治疗具有丰富经验。,,,,,,,,
许朝祥,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,副教授,3.2,4,心血管介入（主要冠心病介入、射频消融术及起搏器植入等）与临床,"47,496次",0篇,4位,0位,0位,,,
王耀国,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,副教授,3.1,5,心血管内科临床、介入诊疗技术,"95,162次",0篇,5位,0位,0位,,,
霍建宏,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,副教授,3.1,,高血压病、冠心病、心力衰竭、心律失常、心脏瓣膜病等心血管疾病的诊断和治疗,,,,,,,,
许有容,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主任医师,教授,3.1,,心血管内科疾病的诊治,,,,,,,,
王振华,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,副教授,3.1,285,心血管疾病诊治、重症心力衰竭救治、冠心病和先天性心脏病介入诊疗手术、心脏超声和心脏康复技术。,"211,355次",0篇,285位,232位,263位,,,
赵文安,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,3.0,49,心律失常、冠心病，高血压等,"15,003次",9篇,49位,44位,44位,,,
蔡克锋,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,,3.0,33,高血压，冠心病，心力衰竭等，尤其是冠心病介入治疗。,"20,174次",0篇,33位,32位,32位,,,
刘清权,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,,3.0,,高血压 冠心病,"7,814次",0篇,0位,0位,0位,,,
徐训发,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,,2.9,,对心血管疾病诊断及药物治疗有深入研究。,,,,,,,,
留奕龙,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.9,13,冠心病，高血压，瓣膜病，心律失常心力衰竭等,"6,214次",1篇,13位,12位,12位,,,
李美美,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.9,,心内科疾病,"2,715次",0篇,0位,0位,0位,,,
吴晶莹,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.9,20,高血压，冠心病，心衰，心律失常等,"6,740次",2篇,20位,20位,20位,,,
吴淳淳,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.9,10,高血压、冠心病、心衰,"4,441次",1篇,10位,10位,10位,,,
林伟强,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,,2.9,1266,成人高血压,"547,183次",13篇,1266位,930位,982位,,,
杜静茹,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.9,,,"1,969次",0篇,0位,0位,0位,,,
黄明伟,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,主治医师,,2.8,14,,"4,494次",0篇,14位,13位,13位,,,
张文兵,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,副主任医师,,2.8,,高血压、冠心病、心力衰竭等疾病的诊断和治疗，对心血管急危重症的抢救具有丰富的临床经验。,,,,,,,,
王炳才,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,住院医师,,2.8,2,,352次,0篇,2位,0位,0位,,,
洪新宝,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,住院医师,,2.8,15,高血压、冠心病、心律失常。,"4,228次",0篇,15位,0位,0位,,,
赖文文,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
李维维,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
徐玲,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
叶玉民,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
余江水,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
周昆林,福建,泉州,福建医科大学附属第二医院,内科,心血管内科,,,2.7,,,,,,,,,,
李彩苹,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,3.2,,消化内镜各方面的诊断和治疗（如ESD、经皮内镜下胃造瘘、支架置入等），消化道癌的早诊早治,,,,,,,,
何秋玉,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主任医师,副教授,3.1,,胃肠、肝胆疾病及消化道肿瘤的诊断与治疗,,,,,,,,
房太勇,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,副教授,3.1,,胃肠道疾病、肝胆胰疾病的诊疗和介入治疗,,,,,,,,
梁奕志,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,,3.0,,胃肠、肝胆胰疾病的诊治及消化内镜（尤其胶囊内镜）,,,,,,,,
陈江木,福建,泉州,福建医科大学附属第二医院,内科,消化内科,副主任医师,讲师,3.0,46,反流性食管炎、功能性消化不良、胃溃疡、十二指肠溃疡、肠功能紊乱、消化道肿瘤早期诊断及内镜下治疗、急性胰腺炎、乙肝、上消化道出血、肝硬化,"87,910次",0篇,46位,0位,0位,,,
孙育新,福建,泉州,福建医科大学附属第二医院,内科,消化内科,主治医师,,3.0,3,消化道肿瘤，炎症性肠病等,"5,192次",0篇,3位,0位,0位,,,
