姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
周永德,北京,西城,解放军305医院,其他,口腔科,主任医师,,3.3,,用光固化复合树脂治疗四环素变色牙，斑釉与釉质发育不全等,,,,,,,,
王道富,北京,西城,解放军305医院,其他,口腔科,副主任医师,,3.2,6,齿槽外科无痛微创拔牙术，牙体牙髓，口腔微创种植等；成人及儿童各类牙齿缺损的美容修复（尤其是保留残根残冠的固定修复）治疗,"47,621次",0篇,6位,2位,2位,,,
冷军,北京,西城,解放军305医院,其他,口腔科,副主任医师,,3.2,6,成人和儿童反颌的正畸治疗,"56,590次",0篇,6位,0位,0位,,,
王树贤,北京,西城,解放军305医院,其他,超声科,主任医师,,3.2,,心血管、腹部、小器官超声，老年运动超声检测、肿瘤早期诊断,,,,,,,,
丁康,北京,西城,解放军305医院,其他,超声科,主任医师,,3.2,,心脏及外周血管超声诊断；腹部、小器官等超声诊断,,,,,,,,
李子平,北京,西城,解放军305医院,其他,超声科,副主任医师,,3.2,,腹部超声、泌尿系超声、妇产科超声、小器管超声及血管超声,,,,,,,,
罗玉君,北京,西城,解放军305医院,其他,超声科,副主任医师,,3.2,,腹部、泌尿、妇科及小器官超声诊断；心脏、外周血管超声检查,,,,,,,,
刘强,北京,西城,解放军305医院,其他,超声科,主治医师,,2.8,2,腹部，小器官，血管超声诊断，成人心脏彩超。,"22,870次",0篇,2位,1位,1位,,,
高德禄,北京,西城,解放军305医院,其他,检验科,主任技师,,2.7,,血脂检验方法学、心肌梗死血清标志物与影像学的关系、血清生化检测板等,,,,,,,,
王会中,北京,西城,解放军305医院,其他,检验科,副主任医师,,2.9,,,,,,,,,,
李安全,北京,西城,解放军305医院,其他,检验科,副主任技师,,2.7,,髓细胞学检查和血液学疾病实验诊断,,,,,,,,
张世俊,北京,西城,解放军305医院,其他,检验科,副主任技师,,2.7,,血脂测定和肿瘤发生机制的研究,,,,,,,,
唐志全,北京,西城,解放军305医院,其他,放射科,主任医师,,3.5,,肝癌、肾癌、肝血管瘤、巨大肝肾囊肿等各种良恶性肿瘤，呼吸道、消化道及内脏急性出血，恶性梗阻性黄疸，脾功能亢进，布加氏综合征，下肢深静脉血栓，肺栓塞，颈动脉、锁骨下动脉、肾动脉、髂动脉狭窄等外周血管性疾病进行介入治疗,,,,,,,,
王庆胜,北京,西城,解放军305医院,其他,放射科,副主任医师,,3.5,,CT及PET/CT影像诊断,,,,,,,,
樊金忠,北京,西城,解放军305医院,其他,放射科,副主任技师,,3.4,,使用数字X线机、CT、核磁共振、数字减影血管造影机等大型医疗设备,,,,,,,,
叶秀荣,北京,西城,解放军305医院,其他,眼科,主任医师,,3.3,,眼B超检测眼血流的研究对眼底动脉硬化、高血压、糖尿病的诊断；中西医结合治疗病毒性角膜炎、眼底病,,,,,,,,
赵红地,北京,西城,解放军305医院,其他,眼科,主任医师,,3.3,,老年眼病、眼表疾病、眼底病、屈光不正、眼肌病的诊治,,,,,,,,
李秀欣,北京,西城,解放军305医院,其他,眼科,主治医师,,2.8,210,眼科一般常见病,"91,138次",5篇,210位,0位,0位,,,
张鋆歆,北京,西城,解放军305医院,其他,病理科,副主任医师,,3.2,,宫颈癌前病变诊断及HPV检测,,,,,,,,
彭凌,北京,西城,解放军305医院,其他,病理科,主任医师,,3.2,,,,,,,,,,
马彦红,北京,西城,解放军305医院,其他,针灸理疗科,副主任医师,,3.2,4,针刀治疗颈椎病、腰椎间盘突出症、膝骨性关节炎,"50,162次",1篇,4位,0位,0位,,,
刘柯巍,北京,西城,解放军305医院,其他,针灸理疗科,主治医师,,2.8,,中医针灸、运动伤防治、颈椎病，腰椎间盘突出，肩周炎，膝关节痛，膝关节积液，踝关节扭伤，面神经麻痹，带状疱疹及后遗神经痛，亚健康状态中医指导，非药物疗法治疗肌肉软组织损伤,,,,,,,,
刘立,北京,西城,解放军305医院,其他,中医科,主任医师,,3.1,,糖尿病及慢性并发症、心脑血管病、功能性消化系统疾病、慢性咳嗽、颈肩腰腿痛、痛经、月经不调、女性更年期综合症、痤疮治疗,,,,,,,,
吴登山,北京,西城,解放军305医院,其他,中医科,主任医师,,3.1,,治疗心脑血管病，糖尿病，支气管炎，肾病，消化系统疾病和老年病,,,,,,,,
高岱峰,北京,西城,解放军305医院,其他,体检中心,副主任医师,,3.2,,,,,,,,,,
陈兆龙,北京,西城,解放军305医院,其他,介入内科,副主任医师,,3.2,190,心血管内科及介入治疗,"518,699次",2篇,190位,0位,1位,,,
王志津,北京,西城,解放军305医院,其他,高干病房,主任医师,,3.3,,内镜下的诊断、治疗对消化系疑难病症，消化系肿瘤的诊治,,,,,,,,
江继平,北京,西城,解放军305医院,其他,耳鼻喉科,主任医师,,3.2,19,睡眠呼吸暂停低通气综合征的诊断、防治,"121,613次",0篇,19位,0位,1位,,,
周淑英,北京,西城,解放军305医院,其他,皮肤科,副主任医师,,3.6,,肤科常见皮炎、湿疹等过敏性疾病、银屑病、真菌及病毒感染性疾病的诊治,,,,,,,,
楚小玉,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,3.0,,疑难根管治疗 牙体修复治疗,,,,,,,,
冯朝华,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,,4.4,495,显微镜下精细根管治疗及阻塞根管疏通，龋齿及牙体缺损的复合树脂美学修复，正畸治疗后前牙白垩斑的渗透树脂治疗，龋病预防及管理。,"169,195次",0篇,495位,214位,214位,,,
李强,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,住院医师,,4.0,123,牙体牙髓常见病的诊疗和预防如龋病，牙髓炎，根尖周炎等；疑难复杂根管的显微根管治疗；显微根尖手术；牙体缺损的全瓷修复；口腔美学修复，牙齿冷光美白。,"43,971次",0篇,123位,19位,20位,1,72例,22例
赵奇,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主任医师,,3.5,,牙齿冷光美白 疑难根管治疗 牙体修复治疗,,,,,,,,
杨柳,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,住院医师,,3.3,5,龋病，牙髓炎，根尖周炎的诊断与治疗，疑难根管的诊治,"9,726次",1篇,5位,0位,0位,,,
司马梓涵,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,讲师,3.1,1,龋病的综合诊断，治疗。牙髓病根尖周病的诊治，疑难根管治疗，嵌体和高嵌体修复。,"17,668次",0篇,1位,0位,0位,,,
杨素明,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,住院医师,讲师,3.1,103,龋病、牙髓病及根尖周病的诊治，显微镜的使用，儿童口腔疾病的诊治。,"128,643次",1篇,103位,16位,18位,,,
刘志勇,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,3.0,,疑难根管治疗 牙体修复治疗,,,,,,,,
郭标新,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,3.0,,疑难根管治疗 牙体修复治疗,,,,,,,,
刘荣芳,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,3.0,,疑难根管治疗 牙体修复治疗,,,,,,,,
陈杰,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,2.8,,疑难根管治疗 牙体修复治疗,,,,,,,,
马秀婷,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,副主任医师,,2.8,,疑难根管治疗 牙体修复治疗,,,,,,,,
张文军,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,,2.8,,,,,,,,,,
王薛华,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,,2.8,,,,,,,,,,
杨亦,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,,2.8,,,,,,,,,,
李素兰,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,,2.8,,,,,,,,,,
常思佳,北京,西城,北大口腔医院第一门诊部,其他,牙体牙髓科,主治医师,讲师,2.8,199,龋病，牙髓炎，根尖周炎的诊断与治疗，疑难根管治疗 嵌体高嵌体修复,"167,638次",0篇,199位,6位,7位,,,
刘峰,北京,西城,北大口腔医院第一门诊部,其他,综合科,主任医师,,2.9,,口腔美容修复、种植修复、CAD/CAM修复,,,,,,,,
黄进伟,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,4.1,2466,牙体牙髓疾病(补牙、根管治疗、牙齿美白等)，口腔修复（全瓷冠、烤瓷冠、牙齿贴面等），微创拔牙，牙周基础治疗等。,"1,425,925次",3篇,2466位,840位,855位,2,877例,657例
陈慧敏,北京,西城,北大口腔医院第一门诊部,其他,综合科,副主任医师,,3.6,2228,牙槽外科疾病诊治,"1,843,561次",1篇,2228位,776位,782位,,,
龙赟子,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,3.6,301,牙体牙髓病治疗（充填治疗、根管治疗、牙齿美白），口腔固定修复，口腔常见疾病的综合诊治。,"112,665次",2篇,301位,167位,169位,,,
廖宇,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,3.4,89,全瓷冠、贴面、嵌体修复，前牙美学修复，显微根管治疗,"80,134次",0篇,89位,39位,39位,,,
程亚丽,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,讲师,3.0,10,成人前牙美容修复；治疗氟斑牙，四环素牙造成的颜色结构异常；牙体组织缺损、龋齿、畸形牙、牙变色的光固化树脂材料的修复技术；缺失牙的修复治疗。,"121,612次",0篇,10位,0位,0位,,,
王妙贞,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.9,,专长：全口种植，美学区种植，上颌窦提升，软硬组织增量，复杂牙拔除,"20,331次",0篇,0位,0位,0位,,,
沈惠丹,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.9,1,缺失牙种植修复；围绕种植修复的全口治疗设计；美学区域种植修复；无牙颌种植修复；即刻种植即刻修复；数字化种植治疗,244次,0篇,1位,1位,1位,,,
李祎,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,2.9,,牙体缺损、牙齿缺失的固定义齿修复；前牙美容修复；牙科综合治疗。,,,,,,,,
张玉霞,北京,西城,北大口腔医院第一门诊部,其他,综合科,副主任医师,,2.9,,各种牙体牙髓疾病治疗的预防工作，包括龋坏，牙体、牙髓、根尖周疾病的诊治；口腔检查的治疗设计等。,,,,,,,,
余涛,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,2.9,292,口腔综合治疗。瓷贴面、嵌体、全瓷冠、种植牙修复。,"169,746次",0篇,292位,2位,3位,,,
史闻,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.8,24,口腔疾病综合诊疗，微创复杂智齿、埋伏牙拔除，种植修复等。,"32,275次",0篇,24位,9位,9位,,,
师晓蕊,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,2.8,11,全口义齿相关研究，积累发量复杂无牙合全口义齿修复经验。擅长复杂病例综合设计及咬合重建治疗。,"3,319次",0篇,11位,8位,9位,,,
张吉昊,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.8,,全瓷固定修复，数字化美学修复，种植修复，牙列缺损综合治疗，显微牙髓治疗,715次,0篇,0位,0位,0位,,,
曹晓静,北京,西城,北大口腔医院第一门诊部,其他,综合科,主治医师,,2.8,1,各种牙周疾病的诊断治疗，牙周基础治疗及牙周手术。,"11,447次",0篇,1位,0位,0位,,,
穆海丽,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.8,39,龋齿，急慢性牙髓炎，急慢性根尖周炎，牙周炎等,"62,031次",0篇,39位,10位,10位,,,
王莹,北京,西城,北大口腔医院第一门诊部,其他,综合科,住院医师,,2.8,,牙齿美容与美学修复,"11,112次",0篇,0位,0位,0位,,,
孙凤,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主任医师,,2.9,,桩核、冠桥、贴面、复杂局部义齿、全瓷修复、种植修复、固定义齿修复、美学修复咬合重建、附着体义齿等修复。,,,,,,,,
洪瑛瑛,北京,西城,北大口腔医院第一门诊部,其他,特诊科,住院医师,,3.9,108,牙周病的系统治疗，口腔综合疾病的诊治,"17,372次",0篇,108位,102位,102位,,,
王洋,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,3.6,86,牙体牙髓疾病的常规治疗，根尖周疾病的常规根管治疗，跨学科病例诊疗，前牙美学修复、种植修复、常规义齿修复，口腔常见疾病的临床诊治,"42,741次",5篇,86位,22位,22位,,,
吴彬彰,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,3.1,9,"种植外科，微创拔牙, 复杂牙拔除,下颌阻生牙冠切术治疗","26,198次",0篇,9位,0位,0位,,,
裴喜燕,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,3.0,14,牙周手术、种植手术、种植修复、美白修复等口腔疾病的诊疗设计,"29,579次",0篇,14位,0位,0位,,,
黄湉,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,2.9,,各种复杂牙及阻生齿的拔除；牙列缺损的种植修复,"3,932次",0篇,0位,0位,0位,,,
杜阳,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,2.9,,多学科联合治疗复杂修复病例，重度磨耗、咬合疾病、磨牙症的诊断和处理，美学修复，种植修复,"21,221次",0篇,0位,0位,0位,,,
闫雪冰,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主任医师,,2.9,,常见及疑难牙体、牙髓、根尖周疾病的诊治、牙齿美学粘接修复、嵌体全冠修复、显微根管治疗、精细洁牙术。,,,,,,,,
魏泰,北京,西城,北大口腔医院第一门诊部,其他,特诊科,住院医师,,2.9,76,阻生智齿拔除等,"79,662次",0篇,76位,20位,21位,,,
晁春良,北京,西城,北大口腔医院第一门诊部,其他,特诊科,副主任医师,,2.9,,桩核、冠桥、贴面、复杂局部义齿、全口义齿、全瓷修复、种植修复、固定义齿修复、美学修复咬合重建、附着体义齿等修复。,,,,,,,,
宋爱平,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主任医师,,2.9,,常见及疑难牙体、牙髓、根尖周疾病的诊治；牙齿美容修复；牙齿缺损的间接修复术（嵌体、全冠）。,,,,,,,,
马斐斐,北京,西城,北大口腔医院第一门诊部,其他,特诊科,主治医师,,2.8,1,口腔种植等疾病的诊治,"3,460次",0篇,1位,0位,0位,,,
焦剑,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,4.8,1026,牙周非手术治疗和手术治疗、舒适牙周治疗、牙龈退缩的处理、牙周病患者的种植治疗以及种植体周围炎的处理。,"148,594次",2篇,1026位,581位,584位,3,764例,460例
王翠,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,4.7,238,牙周病的诊断和系统治疗、手术治疗、牙周种植治疗,"17,282次",1篇,238位,145位,145位,3,145例,129例
乔静,北京,西城,北大口腔医院第一门诊部,其他,牙周科,副主任医师,副教授,4.0,820,牙周病的诊断，牙周基础治疗，牙周再生性手术（如植骨术、引导性组织再生术等）、牙冠延长术、膜龈手术，松牙固定术等。,"279,444次",1篇,820位,29位,31位,,,
徐筱,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,3.9,651,"牙周炎综合治疗、数字化微创种植修复、正畸相关牙周治疗、牙龈退缩治疗

牙周植骨手术、引导组织再生术（GTR）、牙冠延长术、牙龈成形术、游离牙龈移植术和上皮下结缔组织移植术","331,267次",3篇,651位,22位,22位,,,
黄振,北京,西城,北大口腔医院第一门诊部,其他,牙周科,副主任医师,讲师,3.6,2381,牙周植骨手术，引导组织再生术（GTR），牙冠延长术及牙龈成形术，游离牙龈移植术，上皮下结缔组织移植术，缺失牙种植修复，各类简单及复杂种植相关植骨手术，包括引导骨组织再生术（GBR）、上颌窦内提升术及上颌窦外提升术 等,"2,761,077次",1篇,2381位,164位,202位,,,
谢颖,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,3.4,24,牙周炎的诊断与治疗,"41,652次",0篇,24位,0位,0位,,,
张勇,北京,西城,北大口腔医院第一门诊部,其他,牙周科,副主任医师,,3.1,33,口腔疾病的诊断等，牙周病的系统治疗，牙周植骨再生手术治疗，牙周美学手术治疗，牙周炎缺失牙种植，,"13,950次",0篇,33位,0位,0位,,,
王世鹰,北京,西城,北大口腔医院第一门诊部,其他,牙周科,副主任医师,,2.8,,牙周基础治疗、牙周维护,,,,,,,,
文艺,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,2.8,,"急性慢性牙龈炎,牙周炎,侵袭性牙周炎,伴全身疾病的牙周炎,牙周牙髓联合病变; 牙龈外形修整术,牙冠延长术,膜龈手术,牙周组织再生术.以及修复,正畸,种植治疗前的牙周基础治疗",,,,,,,,
邱鋆,北京,西城,北大口腔医院第一门诊部,其他,牙周科,主治医师,,2.8,,各类牙周病的诊断治疗,,,,,,,,
王秀婧,北京,西城,北大口腔医院第一门诊部,其他,正畸科,副主任医师,,2.8,,儿童的预防性矫治，成人牙周病的正畸治疗，阻塞性睡眠呼吸综合征的正畸治疗,,,,,,,,
周洋,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主治医师,,4.1,803,"擅长青少年矫治和早期矫治，通过平面调整和控制帮助青少年面型改善，功能改善。
擅长各种复杂骨性畸形的手术优先正畸正颌联合治疗，传统正畸正颌联合治疗。
擅长骨性畸形的非手术治疗，
擅长成人常见错畸形治疗；无托槽隐形矫治，自锁托槽，生理性支抗技术和种植体支抗技术等。儿童错合畸形的早期干预治疗；青少年、成人常见错合畸形的矫","369,942次",5篇,803位,722位,735位,3,731例,592例
王君香,北京,西城,北大口腔医院第一门诊部,其他,正畸科,副主任医师,,2.9,,擅长各类错合畸形的综合矫治和乳替牙期错合的早期矫治，熟练掌握隐性矫治技术，自锁托槽矫治技术，种植体支抗等正畸新技术新疗法,,,,,,,,
吴佳琪,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主治医师,,2.9,31,青少年、成人常见错合畸形的矫治；隐形矫治技术；正畸正颌联合治疗；种植体支抗技术；儿童错合畸形的早期干预治疗。,"38,178次",0篇,31位,8位,9位,,,
冯光耀,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主治医师,,2.9,,青少年及成人各类错合畸形的综合性矫治，无托槽隐形矫治,"7,530次",0篇,0位,0位,0位,,,
苏红,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主治医师,讲师,2.9,238,"拥挤/前突患者的高效快速矫治；
青少年、成人各类错合畸形的综合矫治；
生理支抗控制技术；
隐适美隐形矫治技术；
低摩擦快速矫治；
正畸正颌联合治疗的正畸治疗等","120,925次",2篇,238位,112位,113位,,,
张怡美,北京,西城,北大口腔医院第一门诊部,其他,正畸科,住院医师,,2.9,5,青少年及成年人的错颌畸形矫治，种植体支抗技术，骨性错颌畸形的垂直向控制，无托槽隐形矫治，牙周炎矫治，复杂病例的多学科诊疗。,"12,504次",0篇,5位,0位,0位,,,
阎燕,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主任医师,,2.9,,治疗青少年及成人的各类错合畸形,,,,,,,,
苏奇志,北京,西城,北大口腔医院第一门诊部,其他,正畸科,副主任医师,,2.8,,擅长儿童及成人患者的固定矫治，无托槽隐性矫治，乳替牙期功能矫治。,,,,,,,,
陈歆,北京,西城,北大口腔医院第一门诊部,其他,正畸科,主治医师,,2.8,,"多学科合作正畸治疗
隐形矫治","14,570次",0篇,0位,0位,0位,,,
陈小贤,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,副主任医师,,2.9,410,低龄儿童龋病的综合防治，牙髓病和根尖周病的治疗，全麻下儿童牙齿治疗，年轻恒牙牙髓病治疗，牙髓血运重建术，儿童牙外伤的序列治疗，儿童错颌畸形的早期干预，全麻下残障儿童和青少年的牙齿综合治疗，青少年牙体缺损的即刻椅旁修复。,"221,317次",0篇,410位,128位,131位,,,
温泉,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,住院医师,,3.6,1687,儿童龋病防治、牙髓根尖周病的治疗、咬合诱导、儿童牙外伤的综合诊治、多生牙拔除等。,"1,061,104次",4篇,1687位,291位,294位,2,353例,238例
王文君,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,主治医师,,3.4,846,儿童龋病和牙髓根尖周病，低龄儿童龋病的诊治和预防，牙外伤,"585,183次",4篇,846位,213位,221位,,,
林碧琛,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,主治医师,,3.3,245,擅长儿童乳牙龋病及牙髓疾病的综合治疗，儿童牙外伤的序列治疗，儿童错合畸形的早期矫正，年轻恒牙牙髓疾病治疗。,"73,116次",0篇,245位,23位,23位,,,
钟洁,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,主治医师,,2.8,,低龄儿童龋病/牙髓病的综合防治，儿童牙外伤的序列治疗，恒牙早期龋齿治疗、预防及美学修复，咬合诱导等,,,,,,,,
丁美丽,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,主治医师,,2.8,481,儿童龋病、乳牙及年轻恒牙的牙髓根尖周病的综合诊治，儿童牙齿外伤的诊治，牙髓再生,"345,267次",2篇,481位,251位,262位,,,
张红梅,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,主治医师,,2.8,,儿童口腔科常见疾病诊断治疗,"7,197次",0篇,0位,0位,0位,,,
任玉兰,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,住院医师,,2.7,41,儿童龋病、乳牙及年轻恒牙牙髓根尖周病、儿童牙外伤的综合防治，多生长拔除等。,"39,591次",2篇,41位,19位,19位,,,
石冰清,北京,西城,北大口腔医院第一门诊部,其他,儿童口腔科,住院医师,,2.7,,,"2,584次",0篇,0位,0位,0位,,,
张晓,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,副主任医师,,3.0,4,口腔种植外科，牙槽突外科,"33,358次",0篇,4位,0位,1位,,,
刘文曙,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,主治医师,讲师,3.5,1728,"种植外科：各类复杂条件下牙列缺损、缺失的种植修复；
牙槽外科：微创拔除复杂阻生智齿。
口腔颌面部肿瘤的诊断及治疗。","1,615,904次",6篇,1728位,61位,73位,,,
陈全,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,副主任医师,,3.5,156,"牙种植外科——各类缺失牙种植修复，包括全口无牙种植修复重建，以及各种复杂局部骨组织及软组织缺损的外科修复重建；
牙槽外科——牙槽外科疾患舒适及微创治疗，包括各种类型复杂牙拔除，义齿修复前外科治疗；
数字医学在口腔颌面外科的应用。","322,318次",8篇,156位,7位,7位,,,
梅梅,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,住院医师,,3.1,4,口腔颌面外科 牙槽外科,"12,614次",0篇,4位,0位,0位,,,
张智勇,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,副主任医师,讲师,3.0,32,种植修复，阻生智齿拔除，口腔颌面部多发病常见病诊治,"66,046次",0篇,32位,3位,3位,,,
高巍,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,主任医师,,3.0,2,口腔种植外科，牙槽突外科,"33,700次",0篇,2位,0位,0位,,,
姜霞,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,主任医师,,2.9,,心电监护和日间门诊全身麻醉下口腔治疗,,,,,,,,
孟甜,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,主治医师,,2.8,76,口腔种植，拔牙等,"114,249次",5篇,76位,0位,0位,,,
李京琦,北京,西城,北大口腔医院第一门诊部,其他,颌面外科,住院医师,讲师,2.8,,"口腔颌面外科, 牙槽外科, 微创拔牙, 种植牙, 激光治疗，美学修复","14,347次",0篇,0位,0位,0位,,,
周团锋,北京,西城,北大口腔医院第一门诊部,其他,修复科,主任医师,,2.9,,前牙发育缺陷、颜色异常、部分缺损的全瓷贴面美观修复，前牙全瓷粘接桥修复，全瓷冠修复，金沉积烤瓷冠桥修复，全口义齿修复，铸造可摘局部义齿修复，残根残冠保留性修复。,,,,,,,,
韦金奇,北京,西城,北大口腔医院第一门诊部,其他,修复科,副主任医师,,3.2,183,口腔种植、CEREC CAD/CAM全瓷修复、牙齿美学修复、全口义齿修复。,"266,564次",0篇,183位,0位,1位,,,
郭小军,北京,西城,北大口腔医院第一门诊部,其他,修复科,主治医师,,3.0,,全瓷冠、烤瓷冠桥、贵金属烤瓷冠桥修复，复杂铸造可摘局部义齿、全口义齿修复。纯钛铸造活动义齿修复。,,,,,,,,
靳晓晨,北京,西城,北大口腔医院第一门诊部,其他,修复科,副主任医师,,3.0,,残根残冠的桩核修复，烤瓷冠、全瓷冠修复，烤瓷固定桥修复，铸造可摘局部义齿修复，固定活动联合修复。,,,,,,,,
李良玉,北京,西城,北大口腔医院第一门诊部,其他,修复科,副主任医师,,2.8,152,四环素牙、氟斑牙、变色牙的前牙美容修复，残根残冠的冠桥修复、各种活动义齿修复，前牙美容修复，贵金属烤瓷冠桥修复，全瓷冠、全瓷桥、全瓷贴面修复，全口义齿修复，及缺失牙的种植修复,"142,840次",0篇,152位,16位,17位,,,
张桂荣,北京,西城,北大口腔医院第一门诊部,其他,修复科,主治医师,,2.8,,前牙全瓷冠桥美容修复，普通烤瓷冠桥及贵金属烤瓷冠桥修复，精密附着体固定活动联合修复，疑难总义齿修复，复杂铸造可摘局部义齿修复，纯钛铸造可摘局部义齿修复。,,,,,,,,
薛世华,北京,西城,北大口腔医院第一门诊部,其他,修复科,主治医师,,2.8,525,牙种植，残根、残冠的保存修复，缺牙固定修复，牙齿美学修复，复杂病例修复方案的制定和多学科联合治疗实施,"84,947次",0篇,525位,0位,0位,,,
沈文,北京,西城,宣武中医院,其他,外科,主任医师,,2.9,,骨折内固定，关节置换,,,,,,,,
王国霞,北京,西城,宣武中医院,其他,外科,主任医师,,2.9,,胆石症的诊治,,,,,,,,
张勇,北京,西城,宣武中医院,其他,外科,主任医师,,2.9,,腋臭、痔瘘的诊治,,,,,,,,
周正,北京,西城,宣武中医院,其他,外科,副主任医师,,2.8,,高位复杂性肛瘘和直肠癌早期诊断,,,,,,,,
崔志民,北京,西城,宣武中医院,其他,外科,副主任医师,,2.8,,泌尿系统疾病的诊治,,,,,,,,
牛志军,北京,西城,宣武中医院,其他,外科,副主任医师,,2.8,,,,,,,,,,
李际涛,北京,西城,宣武中医院,其他,外科,副主任医师,,2.8,,,,,,,,,,
迟宝庆,北京,西城,宣武中医院,其他,内科,主任医师,,2.8,,心血管疾病的诊治,,,,,,,,
李艳如,北京,西城,宣武中医院,其他,内科,主任医师,,2.8,,呼吸系统疾病,,,,,,,,
贾小慧,北京,西城,宣武中医院,其他,内科,副主任医师,,2.8,,呼吸系统疾病的诊治,,,,,,,,
贺斌,北京,西城,宣武中医院,其他,内科,副主任医师,,2.8,,治心血管疾病,,,,,,,,
霍凤,北京,西城,宣武中医院,其他,周围血管病科,主任医师,教授,3.0,17,糖尿病足、血栓闭塞性脉管炎、动脉硬化闭塞症、静脉曲张合并静脉炎、下肢溃疡、深静脉血栓形成后遗症；丹毒、乳腺病、痛风性关节炎、带状疱疹等。,"87,373次",2篇,17位,0位,0位,,,
韩颐,北京,西城,宣武中医院,其他,周围血管病科,主任医师,,2.9,37,动脉硬化性闭塞症、静脉曲张静脉炎、糖尿病足、下肢溃疡、痛风、带状疱疹、丹毒、荨麻疹、湿疹、皮肤血管炎。,"83,570次",24篇,37位,9位,9位,,,
郭娴,北京,西城,宣武中医院,其他,周围血管病科,副主任医师,,2.8,,,,,,,,,,
刘燕京,北京,西城,宣武中医院,其他,眼科,副主任医师,,2.9,,视神经萎缩的诊治,,,,,,,,
